pmid;pmcid;doi;publisher_id;journal;journal_domain;journal_field;journal_subfield;n_authors;is_plos;is_bmc;title;n_references_tot;n_references;has_das;das_encouraged;das_required;das;p_year;p_month;has_month;n_cit_2;n_cit_3;n_cit_5;n_cit_tot;h_index_min;h_index_max;h_index_mean;h_index_median;das_class;j_lower
30303985.0;6179215;10.1371/journal.pone.0204019;PONE-D-18-03332;PLoS ONE;General;General Science & Technology;General Science & Technology;5;True;False;May furtive predation provide enemy free space in ant-tended aphid colonies?;50;9;True;True;True;All relevant data are deposited within Zenodo at https://zenodo.org/record/1412105#.W5kKFfZFyhc.;2018;7;True;0;0;0;0;0.0;2.0;0.6;0.0;3;plos one
25781470.0;4364617;10.1371/journal.pone.0118009;PONE-D-14-47525;PLoS ONE;General;General Science & Technology;General Science & Technology;5;True;False;A Psychophysical Imaging Method Evidencing Auditory Cue Extraction during Speech Perception: A Group Analysis of Auditory Classification Images;62;46;True;True;True;All relevant results are within the paper and its Supporting Information files. All raw data are available from Zenodo, including speech stimuli (doi: 10.5281/zenodo.12300), noise stimuli (doi: 10.5281/zenodo.12374), responses from all participants (doi: 10.5281/zenodo.12303) and results of preliminary screening tests (doi: 10.5281/zenodo.12347).;2015;3;True;0;1;1;1;0.0;2.0;1.2;1.0;3;plos one
28542468.0;5438151;10.1371/journal.pone.0178243;PONE-D-17-03753;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Alveoli, teeth, and tooth loss: Understanding the homology of internal mandibular structures in mysticete cetaceans;54;23;True;True;True;3D models used in this study are archived in Zenodo, and all DICOM datasets are available to all researchers via the respective institutions. The 3D models from USNM specimens used in this analysis have been archived as .stl files in Zenodo, https://zenodo.org/record/251001#.WH-k-7GZMUE (doi: https://doi.org/10.5281/zenodo.251001). Interested researchers may obtain full DICOM datasets from the respective institutions where the data are housed. Full DICOM datasets of USNM specimens are available upon request from the Departments of Paleobiology and Vertebrate Zoology at the Smithsonian Institution’s National Museum of Natural History. DICOM requests for SDSNH 21212 should be directed to Digimorph (www.digimorph.org). DICOM requests for DFO 2408 should be directed to Institute of Oceans and Fisheries at the University of British Columbia (http://oceans.ubc.ca).;2017;5;True;1;1;1;1;0.0;4.0;1.5;1.0;1;plos one
28877175.0;5587109;10.1371/journal.pone.0181584;PONE-D-17-12381;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Composing only by thought: Novel application of the P300 brain-computer interface;51;28;True;True;True;EEG data are available from doi:10.5281/zenodo.838543.;2017;7;True;0;0;0;0;0.0;6.0;2.5;2.0;3;plos one
29195502.0;5709945;10.1186/s13059-017-1356-2;1356;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;21;False;True;OMSV enables accurate and comprehensive identification of large structural variations from nanochannel-based single-molecule optical maps;51;49;True;True;True;All OM data involved in this study are available on Zenodo [50]. The OMSV source code is available on GitHub (https://github.com/moziya/OMSV/tree/v1.0) and Zenodo (http://doi.org/10.5281/zenodo.1035506). Our supplementary website (http://yiplab.cse.cuhk.edu.hk/omsv/) provides a compiled OMSV package, detailed instructions for using the package, and links to the GitHub and Zenodo entries. The complex SV and large indel callers of OMSV were implemented in C++ and Linux Bash, and the CNV caller was implemented in Matlab R2011b (7.13.0.564) 64-bit (glnxa64). The whole package requires at least 4 GB of physical memory and has been tested on both Debian GNU/Linux 9.0 (stretch) and CentOS Linux release 7.3.1611 (Core) platforms.;2017;7;True;2;2;2;2;1.0;8.0;3.81;4.0;3;genome biology
29547662.0;5856268;10.1371/journal.pone.0193961;PONE-D-17-42987;PLoS ONE;General;General Science & Technology;General Science & Technology;12;True;False;Individual and temporal variability of the retina after chronic bilateral common carotid artery occlusion (BCCAO);28;28;True;True;True;Data has been uploaded to ZENODO (DOI: 10.5281/zenodo.1095818).;2018;3;True;1;1;1;1;0.0;8.0;1.9169999999999998;1.0;3;plos one
29036180.0;5643064;10.1371/journal.pone.0186431;PONE-D-17-20916;PLoS ONE;General;General Science & Technology;General Science & Technology;3;True;False;Real and visually-induced body inclination differently affect the perception of object stability;29;18;True;True;True;The raw data for all experiments in this study, as well as the code for processing the raw data and for doing the statistical analysis are available from https://github.com/rlaboiss/vextab-data (DOI: 10.5281/zenodo.801400).;2017;7;True;1;1;1;1;1.0;1.0;1.0;1.0;3;plos one
27760556.0;5072315;10.1186/s13059-016-1076-z;1076;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;9;False;True;The Local Edge Machine: inference of dynamic models of gene regulation;54;50;True;True;True;Local Edge Machine (LEM) is free software: it may be redistributed and/or modified under the terms of the GNU General Public License as published by the Free Software Foundation, either version 3 of the license or any later version. It may be found at https://gitlab.com/biochron_open/lem. The version of the source code used in the manuscript has been assigned DOI 10.5281/zenodo.154551. Software will be available at http://cms.math.duke.edu/harer/?q=downloads.;2016;7;True;0;0;0;0;0.0;7.0;2.0;1.0;1;genome biology
29141660.0;5688663;10.1186/s13059-017-1349-1;1349;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;3;False;True;xCell: digitally portraying the tissue cellular heterogeneity landscape;44;29;True;True;True;The xCell R package for generating the cell type scores and R scripts for the development of xCell are available at https://github.com/dviraran/xCell (under the GNU 3.0 license) and deposited to Zenodo (assigned DOI http://doi.org/10.5281/zenodo.1004662) [44].;2017;7;True;9;9;9;9;2.0;12.0;6.332999999999999;5.0;3;genome biology
28723936.0;5517059;10.1371/journal.pone.0181657;PONE-D-17-03522;PLoS ONE;General;General Science & Technology;General Science & Technology;5;True;False;Social sensing of urban land use based on analysis of Twitter users’ mobility patterns;43;5;True;True;True;Original Twitter data is not included in the manuscript or supplementary materials in accordance with Twitter Developer Agreement and Policy. However, a subset of the original data, which is sufficient to reproduce the results can be found in the public repository Zenodo https://doi.org/10.5281/zenodo.580081.;2017;7;True;1;1;1;1;0.0;4.0;0.8;0.0;1;plos one
29684016.0;5940237;10.1371/journal.pcbi.1006102;PCOMPBIOL-D-17-01395;PLoS Computational Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;3;True;False;Correcting for batch effects in case-control microbiome studies;55;41;True;True;True;All data from this manuscript can be found at the following link: https://zenodo.org/record/840333#.WYnoUdPyvR0. OTU tables, representative sequences, and metadata can be accessed on FigShare: https://doi.org/10.6084/m9.figshare.5909743.v1.;2018;4;True;1;1;1;1;2.0;10.0;6.0;6.0;3;plos computational biology
30153256.0;6112621;10.1371/journal.pone.0198650;PONE-D-18-15234;PLoS ONE;General;General Science & Technology;General Science & Technology;8;True;False;The association between 25(OH)D levels, frailty status and obesity indices in older adults;59;51;True;True;True;All data files are available from the Zenodo data repository: http://doi.org/10.5281/zenodo.1320048.;2018;7;True;0;0;0;0;0.0;5.0;2.125;2.0;3;plos one
27678244.0;5039909;10.1186/s13059-016-1054-5;1054;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;4;False;True;Time-resolved dual RNA-seq reveals extensive rewiring of lung epithelial and pneumococcal transcriptomes during early infection;79;71;True;True;True;The datasets supporting the conclusions of this article are available in the GEO repository, accession number GSE79595, http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE79595. The source code for the web platform of this article is available in Zenodo, http://dx.doi.org/10.5281/zenodo.61075. Licensed under Creative Commons Attribution-Non Commercial.;2016;7;True;6;9;9;9;0.0;5.0;2.0;1.5;3;genome biology
30048522.0;6062054;10.1371/journal.pone.0200876;PONE-D-18-04811;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Restricting the nonlinearity parameter in soil greenhouse gas flux calculation for more reliable flux estimates;30;25;True;True;True;“R code available at: https://gist.github.com/pyroman1337/60883f60343f639558bdbff1a9483725. The dataset used as an example for testing is available at https://doi.org/10.5281/zenodo.1310924.;2018;7;True;0;0;0;0;0.0;1.0;0.16699999999999998;0.0;3;plos one
28814343.0;5559844;10.1186/s13059-017-1288-x;1288;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;5;False;True;Stable inheritance of DNA methylation allows creation of epigenotype maps and the study of epiallele inheritance patterns in the absence of genetic variation;60;41;True;True;True;For line 12 samples, raw sequence data are available at the Gene Expression Omnibus (GEO) under accession GSE64463 [41]. For met1 epiRIL lines, raw sequence reads for Col-0 met1-3 are available at GEO under accession GSE39901 [47], for Col-0 wild type are available at SRA under accession SRA035939 [39], and for the three epiRIL samples at GEO under accession GSE75071 [48]. For the C24 and Ler cross, raw sequence reads for parental samples C24 and Ler are available at GEO under accession GSE35542 [31] and for F2 samples are available at GEO under accession GSE85551 [33]. All other datasets generated and analyzed during this study are available in the GEO repository under accession GSE94298. Code used for analysis is available at GitHub (https://github.com/schmitzlab/stable-transgenerational-inheritance-of-DNA-methylation) and at Zenodo with the identifier doi:10.5281/zenodo.834324 (http://doi.org/10.5281/zenodo.834324).;2017;7;True;3;3;3;3;1.0;6.0;3.6;3.0;3;genome biology
28732459.0;5521134;10.1186/s12859-017-1759-9;1759;BMC Bioinformatics;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;2;False;True;CRISPulator: a discrete simulation tool for pooled genetic screens;24;20;True;True;True;The software, CRISPulator, described in this study, which was also used to generate the data, is publicly available at http://crispulator.ucsf.edu (an archived version is available at https://doi.org/10.5281/zenodo.345188). It is released under Apache License 2.0 and there are no additional restrictions for commercial use.;2017;7;True;0;0;0;0;4.0;5.0;4.5;4.5;3;bmc bioinformatics
28545432.0;5445350;10.1186/s12862-017-0965-4;965;BMC Evolutionary Biology;Natural Sciences;Biology;Evolutionary Biology;3;False;True;The impact of migratory flyways on the spread of avian influenza virus in North America;36;19;True;True;True;All data files of the manuscript are available from the Zenodo repository https://doi.org/10.5281/zenodo.153883. Source code is available from https://github.com/4ment/gdp.;2017;5;True;3;3;3;3;6.0;14.0;10.333;11.0;3;bmc evolutionary biology
28800781.0;5554409;10.1186/s13059-017-1282-3;1282;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;5;False;True;Knowledge-guided gene prioritization reveals new insights into the mechanisms of chemoresistance;90;80;True;True;True;We obtained gene expression and drug response corresponding to the LCL dataset from [25, 26] (accessible through GEO with accession number GSE24277). We obtained gene expression and drug response (IC50) data on 624 CCLs from 13 different tissue origins and 139 cytotoxic drugs from the Genomics of Drug Sensitivity in Cancer (GDSC) database website (release-5.0) [28]. The STRING [27] network used in this study corresponds to “experimental” edges in the file http://version10.string-db.org/download/protein.links.detailed.v10/9606.protein.links.detailed.v10.txt.gz. The network from BioGRID [71] corresponds to version 3.4.143 and was downloaded from http://thebiogrid.org/downloads/archives/Latest%20Release/BIOGRID-ALL-LATEST.mitab.zip. The network from the DIP database [72] corresponds to version dip20160731 and was downloaded from http://dip.doe-mbi.ucla.edu/dip/script/files/2016/tab25/dip20160731.txt. Finally, the network from the IntAct database [73] was downloaded from ftp://ftp.ebi.ac.uk/pub/databases/intact/current/psimitab/intact.zip. An implementation of ProGENI and ProGENI-PCC in python, with appropriate documentation is freely available at https://github.com/KnowEnG/ProGENI (doi: 10.5281/zenodo.826444). ProGENI will also be available, along with the underlying network, through the cloud-based analysis framework KnowEnG (https://knoweng.org/) upon publication.;2017;7;True;0;0;0;0;1.0;7.0;4.6;7.0;3;genome biology
